TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Season,BlueWin,Continent_Europe,Continent_North America,Continent_Oceania,Continent_Other,Continent_South America,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_MALE,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,BetterRank_Red,BetterRank_neither,Prob_BlueWin_Bet
0,3,0,2,0,29.5,0.74,3.0,2.0,1.0,2,0,4,0,0,0,0,0,2,0,2,160.02,157.48,115,1,0,0,42.8,0.422,1.0,2.8,0.592,3,2,15,1,0,0,1,0,2,0,3,165.1,165.1,115,24,31,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.5427435063970076
0,3,0,6,0,51.7,0.447,0.0,0.4,0.3,6,2,23,1,0,0,4,4,0,0,8,182.88,185.42,185,0,2,0,20.75,0.538,0.875,1.375,0.4,5,1,14,0,0,0,1,2,4,0,7,185.42,182.88,185,37,26,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2976553791602033
0,3,0,2,0,46.0,0.385,0.5,0.5,0.25,2,0,5,0,0,1,0,0,1,0,2,180.34,182.88,145,1,0,0,35.0417,0.455,0.4167,1.125,0.295,3,12,65,0,0,1,5,5,0,1,12,172.72,180.34,145,30,27,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.3884891646395083
0,3,0,1,0,22.6111,0.383,0.0556,0.8333,0.153,3,9,42,1,0,0,1,8,0,0,9,182.88,182.88,263,0,1,0,45.0,0.53,0.0,1.0,0.5,1,0,3,0,0,1,0,0,0,0,1,200.66,203.2,250,28,40,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.41178841103024383
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,135,0,1,0,8.0,0.45,0.5,1.0,0.33,1,1,3,0,0,0,0,0,1,0,1,172.72,185.42,135,35,23,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.872093023255814
0,3,4,0,0,51.7143,0.483,1.2857,3.2857,0.643,2,5,21,1,0,0,2,0,0,0,2,170.18,167.64,135,2,0,0,47.75,0.489,2.0,1.5,0.338,4,3,20,0,0,0,2,2,1,0,5,175.26,172.72,135,25,30,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.6279372671348985
0,3,0,1,0,26.5,0.33,0.0,2.0,0.22,1,1,4,0,0,1,0,0,0,0,1,167.64,165.1,135,2,0,0,41.1667,0.483,1.1667,2.1667,0.522,4,2,17,0,0,0,1,1,2,0,4,170.18,180.34,135,27,34,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.22727272727272727
0,3,0,1,0,32.75,0.44,0.25,0.75,0.215,1,2,8,0,0,1,0,1,0,0,2,190.5,198.12,205,0,1,0,30.5,0.575,0.5,1.0,0.58,1,1,4,0,0,0,1,0,0,0,1,182.88,190.5,205,27,28,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.43795624540465367
0,3,0,2,0,52.5,0.54,0.0,3.0,0.25,2,0,6,1,0,0,2,0,0,0,2,185.42,187.96,185,0,1,0,35.75,0.468,0.5,0.5,0.1,1,2,9,0,0,0,1,1,0,0,2,193.04,193.04,205,28,29,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.7395518315900564
0,3,0,1,0,24.0,0.365,0.0,2.0,0.8,1,1,4,0,0,0,1,0,0,0,1,177.8,175.26,170,0,1,0,25.7143,0.337,0.5714,1.0,0.313,2,2,15,0,0,0,2,1,2,0,5,182.88,190.5,185,32,38,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.18374555996453878
0,3,0,1,0,13.0,0.22,0.0,4.0,0.66,1,0,3,0,0,1,0,0,0,0,1,172.72,172.72,135,0,2,0,46.3333,0.52,0.0,1.3333,0.467,2,1,7,0,0,1,0,1,0,0,2,172.72,170.18,125,29,25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.3959656918374749
0,3,1,0,0,64.2,0.53,0.2,0.8,0.4,4,1,15,0,0,0,3,1,0,0,4,175.26,177.8,155,2,0,0,46.5,0.467,0.1667,0.6667,0.25,4,2,14,0,0,1,1,1,1,0,4,177.8,180.34,155,30,32,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.7395518315900564
0,5,0,2,0,40.0,0.338,0.0,0.25,0.25,2,2,12,1,0,0,2,0,0,0,2,175.26,165.1,145,0,3,0,54.1667,0.468,0.1667,0.75,0.45,6,3,35,0,0,0,5,4,0,0,9,172.72,177.8,145,33,30,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.17500004124999793
0,3,0,1,0,35.32,0.393,0.72,1.12,0.248,6,9,68,2,0,3,8,5,0,0,16,177.8,182.88,170,0,4,0,52.5556,0.438,0.3333,0.8889,0.287,4,2,22,1,0,1,3,3,0,0,7,177.8,177.8,155,29,35,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.221559404412416
0,3,0,1,0,12.1667,0.593,0.5,0.0,0.0,2,2,6,0,0,0,0,3,1,0,4,185.42,190.5,253,3,0,0,28.8333,0.494,0.1667,0.6667,0.305,4,5,30,1,1,0,1,4,1,0,7,190.5,203.2,205,34,31,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.40372670807453415
0,3,0,2,0,36.0,0.267,0.0,0.2,0.133,2,5,23,1,0,1,0,4,0,0,5,170.18,175.26,135,1,0,0,43.8,0.433,0.0,0.7,0.274,3,3,28,3,0,0,2,4,0,1,7,160.02,167.64,135,32,32,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.22727272727272727
0,3,0,1,0,29.8,0.428,0.6,0.4,0.266,3,1,12,0,0,1,1,2,0,0,4,177.8,177.8,155,0,1,0,21.087,0.429,1.2174,1.2174,0.402,3,9,46,0,0,1,1,4,7,1,14,177.8,180.34,155,32,27,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.6040343081625252
0,3,1,0,0,52.6667,0.483,0.0,0.0,0.0,2,1,7,0,0,0,0,2,0,0,2,177.8,180.34,170,1,0,0,21.2778,0.404,0.2222,1.2222,0.378,6,8,37,0,0,1,2,5,1,1,10,175.26,180.34,170,32,25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.5324675324675324
0,3,0,4,0,29.4,0.526,0.1,0.0,0.0,4,3,19,0,0,0,2,4,1,0,7,187.96,190.5,205,1,0,0,24.2941,0.401,1.0,1.8235,0.294,5,6,45,1,0,1,3,2,5,0,11,185.42,198.12,185,35,30,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.4675324675324675
0,3,1,0,0,16.0,0.51,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,155,1,0,0,56.75,0.488,0.5,2.25,0.62,1,2,12,0,0,0,1,0,1,0,2,175.26,175.26,155,33,31,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.285285306748189
0,3,0,1,0,31.0,0.215,0.0,0.5,0.5,1,1,6,0,0,1,0,0,0,0,1,152.4,152.4,115,2,0,0,30.3333,0.32,0.0,1.3333,0.167,1,2,8,1,0,1,0,0,0,0,1,165.1,170.18,115,34,27,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.5
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,135,1,0,0,34.0,0.457,0.8333,0.6667,0.332,3,2,14,1,0,1,2,0,1,0,4,167.64,172.72,125,32,32,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.280474711501643
0,3,1,0,0,30.5714,0.389,1.1429,0.0,0.0,2,3,14,0,0,0,1,2,1,0,4,177.8,182.88,155,1,0,0,68.8,0.476,0.2,0.4,0.266,2,2,14,0,0,0,1,1,1,0,3,182.88,182.88,170,27,31,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.26044816840994356
0,3,1,0,0,14.0,0.42,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,172.72,177.8,135,0,1,0,19.0,0.435,1.0,1.0,0.08,1,1,4,0,0,0,1,0,0,0,1,157.48,162.56,125,30,27,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5798318840477409
0,3,0,2,0,31.0,0.545,1.0,3.0,0.69,2,0,4,0,0,1,0,0,1,0,2,170.18,177.8,125,0,1,0,44.0,0.458,0.1111,2.3333,0.297,2,4,27,0,0,3,0,2,0,0,5,165.1,165.1,125,28,23,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.47826082419659344
1,5,0,1,0,59.1333,0.517,0.0667,0.3333,0.233,9,3,41,4,0,0,4,8,0,0,12,193.04,195.58,238,0,4,0,50.0,0.528,0.0,1.4167,0.402,4,2,28,2,0,0,3,7,0,0,10,193.04,203.2,240,34,33,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.3959656918374749
1,5,0,3,0,66.6,0.57,0.5,1.7,0.574,3,3,21,0,0,1,3,1,2,0,7,154.94,157.48,115,0,7,0,118.5714,0.453,0.0,0.2857,0.214,7,0,26,5,0,1,4,2,0,0,7,167.64,165.1,125,29,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.36546947117986284
0,3,0,3,0,56.6154,0.513,0.5385,1.1538,0.381,3,4,35,0,0,0,5,3,1,0,9,180.34,187.96,170,0,6,0,21.2917,0.551,1.0,2.3333,0.408,6,6,62,1,0,0,8,1,9,0,18,185.42,182.88,170,39,32,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.489165728662833
0,3,0,6,0,57.0,0.462,1.1667,1.3333,0.508,6,0,18,1,0,2,2,2,0,0,6,180.34,180.34,145,0,1,0,62.1905,0.42,0.4762,3.1429,0.318,5,6,77,8,0,0,9,4,2,0,15,167.64,172.72,145,35,24,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.43795624540465367
0,3,1,0,0,14.25,0.46,0.0,2.0,0.425,2,2,11,0,0,0,2,0,0,0,2,185.42,198.12,185,0,5,0,35.5714,0.474,0.0,1.0,0.344,5,1,18,0,0,1,4,1,0,0,6,185.42,195.58,185,27,35,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.3884891646395083
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,180.34,193.04,205,2,0,0,39.5,0.33,0.0,0.0,0.0,0,2,5,0,0,0,0,0,0,0,0,193.04,198.12,250,27,35,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5
0,3,0,3,0,65.0,0.357,0.0,0.0,0.0,3,0,7,0,0,1,0,2,0,0,3,180.34,180.34,155,0,1,0,36.4286,0.316,0.7143,0.1429,0.071,5,1,15,0,0,0,3,0,3,0,6,190.5,193.04,155,30,32,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.23381292995408354
0,3,1,0,0,39.4,0.504,0.2,0.4,0.2,2,3,11,0,0,0,0,1,1,0,2,170.18,170.18,115,1,0,0,70.0,0.37,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,160.02,160.02,115,35,30,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.5962732919254659
0,3,0,1,0,55.0,0.473,0.0,4.3333,0.413,1,1,9,1,0,0,2,0,0,0,2,170.18,177.8,145,0,1,0,33.25,0.433,1.75,0.0,0.0,2,1,9,0,0,0,1,0,2,0,3,172.72,180.34,145,28,28,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.4474060339662804
0,3,0,1,0,0.0,0.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,180.34,177.8,205,0,1,0,45.5,0.415,0.0,0.0,0.0,1,1,5,0,0,0,0,1,0,0,1,190.5,193.04,205,38,30,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.7666504469295002
0,3,0,3,0,48.5,0.405,2.25,1.75,0.325,3,1,11,0,0,1,1,0,1,0,3,177.8,180.34,145,0,2,0,16.5,0.44,1.75,1.125,0.361,4,2,17,0,0,0,1,1,4,0,6,180.34,182.88,145,32,24,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5
0,5,0,1,0,33.8333,0.452,0.4167,1.5,0.358,5,3,26,1,0,0,2,3,3,1,9,187.96,193.04,205,0,1,0,41.8462,0.392,0.3846,1.3077,0.325,6,4,30,2,0,0,3,4,2,0,9,195.58,200.66,205,30,37,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.2758620190249668
0,3,0,4,0,27.0,0.555,0.75,2.25,0.56,4,0,7,0,0,0,0,1,3,0,4,190.5,195.58,205,0,1,0,82.0,0.45,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,187.96,190.5,205,27,30,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.7966101638065288
0,3,0,1,0,29.4167,0.585,0.75,0.1667,0.167,3,4,25,0,0,1,2,2,3,0,8,187.96,195.58,170,0,1,0,22.8571,0.39,0.5714,1.5714,0.377,2,4,17,0,0,0,2,0,1,0,3,182.88,190.5,170,30,34,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.4474060339662804
0,3,0,1,0,27.5714,0.389,0.2857,1.8571,0.417,2,3,15,0,0,0,2,2,0,0,4,182.88,185.42,185,0,1,0,12.0,0.54,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,177.8,185.42,170,31,29,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.28929599145967144
0,3,1,0,0,40.1667,0.53,0.0,2.1667,0.583,3,2,16,0,0,1,2,1,0,0,4,185.42,187.96,170,0,0,0,21.152765964103406,0.4603205315183925,0.5369065791605899,1.3999616593744935,0.34146713195909745,0,0,0,0,0,0,0,0,0,0,0,182.88,195.58,170,25,35,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.7427938596499916
0,3,1,0,0,38.6667,0.447,0.0,0.0,0.0,1,2,6,0,0,0,0,1,0,0,1,193.04,205.74,185,1,0,0,51.0,0.42,0.0,0.5,0.08,1,1,5,0,0,0,1,0,0,0,1,185.42,195.58,185,28,27,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.3959656918374749
0,3,2,0,0,43.8889,0.487,0.3333,0.2222,0.097,4,9,46,0,0,2,4,1,1,1,9,187.96,193.04,185,1,0,0,43.125,0.546,0.75,1.125,0.214,2,4,20,0,0,1,3,0,0,0,4,190.5,190.5,185,36,30,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5798318840477409
0,3,0,2,0,27.5,0.525,0.0,0.0,0.0,2,0,4,0,0,1,0,1,0,0,2,172.72,175.26,155,1,0,0,33.3333,0.567,0.5,2.3333,0.428,1,3,17,0,0,0,0,1,2,0,3,180.34,182.88,155,38,28,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5882115889697561
0,3,2,0,0,28.0,0.343,0.6667,0.6667,0.233,1,2,9,0,0,0,1,0,0,0,1,182.88,193.04,170,1,0,0,45.6,0.398,0.2,1.0,0.346,2,2,13,0,0,0,2,0,1,0,3,182.88,190.5,170,31,28,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.4572564936029925
0,3,0,1,0,70.0,0.4,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,182.88,185.42,155,1,0,0,37.0,0.575,0.0,0.0,0.0,1,1,5,0,0,0,0,1,0,0,1,182.88,187.96,170,24,24,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.28929599145967144
0,3,1,0,0,11.0,0.25,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,175.26,177.8,155,2,0,0,26.5,0.325,0.5,2.5,0.5,0,2,6,0,0,0,0,0,0,0,0,175.26,180.34,155,25,30,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.280474711501643
0,3,0,2,0,8.6667,0.503,1.0,2.3333,0.647,2,1,7,0,0,0,0,0,2,0,2,165.1,177.8,135,0,2,0,27.8333,0.525,0.8333,0.5,0.25,2,3,11,0,0,0,0,1,2,0,3,167.64,165.1,135,30,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.1641966415277971
1,5,0,10,0,66.1875,0.428,0.4375,0.25,0.188,10,3,40,1,0,1,4,6,2,0,13,180.34,175.26,155,0,1,0,56.5556,0.403,0.3333,1.3333,0.264,7,1,36,9,0,0,6,2,0,0,8,170.18,177.8,145,30,25,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.4288840012640701
0,3,1,0,0,79.75,0.35,0.0,0.0,0.0,3,1,14,1,0,1,2,0,0,0,3,160.02,162.56,115,0,1,0,61.0,0.416,0.8,5.2,0.712,1,2,17,1,0,0,3,0,0,0,3,162.56,160.02,115,28,31,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.285285306748189
0,3,1,0,0,23.5652,0.52,0.6087,1.3913,0.454,4,10,48,1,0,0,4,6,3,0,13,182.88,187.96,185,3,0,0,10.3333,0.509,0.3333,0.25,0.115,3,10,35,6,0,0,0,11,2,1,14,182.88,187.96,185,40,38,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.3761419262609429
0,3,0,1,0,27.3333,0.35,0.4444,0.0,0.0,2,5,15,0,0,1,0,0,3,0,4,177.8,190.5,155,0,1,0,17.1538,0.552,0.7692,0.4615,0.185,2,6,23,0,0,0,0,2,5,0,7,182.88,187.96,170,32,29,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5620437545953464
0,3,1,0,0,11.6667,0.457,0.0,0.0,0.0,1,2,5,0,0,0,0,1,0,0,1,180.34,198.12,185,0,1,0,22.0,0.68,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,185.42,182.88,185,26,29,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.2976553791602033
0,3,0,1,0,22.0,0.48,1.5,3.0,0.915,1,1,6,0,0,0,1,0,0,0,1,170.18,175.26,135,0,1,0,24.0,0.368,0.2,0.0,0.0,2,2,11,0,0,0,1,2,0,0,3,170.18,180.34,135,38,30,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.5
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,135,0,2,0,28.2857,0.476,0.5714,1.0714,0.369,3,5,33,0,0,1,4,2,2,0,9,175.26,180.34,135,36,30,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.23334955307049965
0,3,0,1,0,73.0,0.6,0.0,3.0,0.3,1,0,3,0,0,0,1,0,0,0,1,154.94,165.1,115,0,1,0,25.0,0.25,0.0,1.0,1.0,1,0,3,0,0,1,0,0,0,0,1,154.94,160.02,115,23,28,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.3761419262609429
0,3,1,0,0,47.0,0.34,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,177.8,185.42,170,2,0,0,43.5,0.4,0.0,0.5,0.125,0,2,6,0,0,0,0,0,0,0,0,182.88,190.5,170,23,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.3020133642628661
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,135,0,1,0,47.0,0.437,0.2,1.1,0.23,7,2,26,0,0,2,4,1,1,0,8,165.1,167.64,135,34,29,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.6979866357371338
0,5,2,0,0,27.2143,0.426,0.0714,0.5,0.243,4,7,35,1,0,0,1,6,0,0,7,177.8,182.88,265,0,6,0,25.0,0.576,0.0,0.3636,0.257,6,2,21,0,0,1,0,8,0,0,9,190.5,200.66,260,32,43,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.42016811595225917
0,3,0,4,0,43.0,0.399,0.1429,1.4286,0.269,4,1,17,0,0,1,3,1,1,0,6,182.88,177.8,185,2,0,0,23.0,0.482,0.3,1.3,0.143,5,3,18,0,0,0,2,4,1,0,7,185.42,195.58,185,33,39,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.3111111111111111
0,3,3,0,0,42.1364,0.421,0.0,0.6818,0.364,3,11,57,1,0,2,4,4,0,1,11,172.72,175.26,155,1,0,0,33.8333,0.445,0.1667,0.1667,0.055,1,3,13,0,0,0,0,2,1,0,3,182.88,190.5,155,27,32,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.4288840012640701
0,3,2,0,0,40.75,0.583,0.25,0.25,0.083,2,2,9,0,0,0,0,1,1,0,2,190.5,193.04,205,1,0,0,52.6667,0.273,0.0,2.0,0.283,1,2,9,0,0,0,1,0,0,0,1,185.42,190.5,205,23,27,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.26150123211134435
0,3,0,1,0,36.75,0.493,0.75,0.0,0.0,2,1,7,0,0,0,1,1,1,0,3,165.1,165.1,125,0,1,0,52.375,0.5,1.25,4.375,0.669,2,5,24,1,0,0,3,0,0,0,3,170.18,167.64,135,30,28,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.3792134395515056
0,3,0,1,0,56.25,0.405,0.0,2.25,0.563,1,3,12,0,0,0,1,0,0,0,1,170.18,170.18,155,0,1,0,50.0,0.65,0.0,3.0,1.0,1,0,2,0,0,0,0,1,0,0,1,167.64,180.34,145,28,36,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.17838407623135122
0,3,0,2,0,33.6667,0.347,0.3333,5.3333,0.46,2,1,7,0,0,0,2,0,0,0,2,177.8,182.88,155,0,2,0,23.6667,0.46,0.6667,0.3333,0.11,2,1,7,0,0,1,0,1,0,0,2,177.8,172.72,155,32,34,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5324675324675324
0,3,2,0,0,23.75,0.598,0.0,2.5,0.355,1,3,10,0,0,0,0,1,0,0,1,177.8,187.96,170,0,0,0,21.152765964103406,0.4603205315183925,0.5369065791605899,1.3999616593744935,0.34146713195909745,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,29,29,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6507042986709068
0,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,125,3,0,0,30.9,0.39,0.6,0.5,0.165,2,5,28,1,0,1,0,1,3,0,5,167.64,167.64,125,33,31,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.3492957013290931
